index, path, x, y, id,Shape,Color, parent, child, type, size
111,5,-178.2795705,-144.3185725,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,6,-180.33103,-155.3609942,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,7,-181.3016394,-172.4874353,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,8,-180.6148801,-196.2818499,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,9,-180.2402796,-214.7708505,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,10,-180.7543563,-227.3704831,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,11,-182.3131208,-240.1687068,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,12,-185.2882639,-253.148109,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,13,-190.0514766,-266.291277,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,14,-196.9744498,-279.5807983,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
111,15,-201.362,-286.275,Science to Cellphones at gas stations could trigger explosions,Shape, Science, Science, Cellphones at gas stations could trigger explosions, link, 
112,0,-144.412,-98.845,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,1,-150.7532086,-103.5491996,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,2,-161.0166034,-113.3695869,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,3,-168.3870812,-123.709659,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,4,-173.2635775,-134.5338568,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,5,-176.045028,-145.8066212,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,6,-177.130368,-157.4923933,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,7,-176.4508428,-175.717655,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,8,-173.3318213,-201.1316458,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,9,-171.0781573,-220.8717991,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,10,-170.3644818,-234.2888758,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,11,-170.7472448,-247.8700465,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,12,-172.6253817,-261.5797522,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,13,-176.3978282,-275.3824336,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,14,-182.4635199,-289.2425318,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
112,15,-186.481,-296.183,Science to Dogs sweat by salivating,Shape, Science, Science, Dogs sweat by salivating, link, 
113,0,-144.412,-98.845,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,1,-150.7200302,-103.5689225,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,2,-160.7285493,-113.5408212,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,3,-167.6162415,-124.1678888,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,4,-171.8101805,-135.3978422,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,5,-173.7374401,-147.1783981,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,6,-173.825094,-159.4572733,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,7,-171.4415378,-178.6955654,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,8,-165.8108645,-205.6027627,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,9,-161.6168582,-226.4965275,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,10,-159.6354261,-240.6673715,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,11,-158.8039044,-254.9705524,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,12,-159.5493669,-269.353787,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,13,-162.2988872,-283.7647921,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,14,-167.4795392,-298.1512845,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
113,15,-171.115,-305.319,Science to There is no gravity on the International Space Station,Shape, Science, Science, There is no gravity on the International Space Station, link, 
114,0,-144.412,-98.845,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,1,-147.6716124,-101.1889857,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,2,-153.4619503,-106.0377674,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,3,-158.3279422,-111.0939262,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,4,-162.3265916,-116.3490182,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,5,-166.8229943,-124.5861848,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,6,-170.3145336,-136.1865301,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,7,-171.3627692,-148.4306178,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,8,-170.4237303,-161.2508967,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,9,-166.2865967,-181.413905,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,10,-158.0712314,-209.6841067,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,11,-151.8804454,-231.630864,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,12,-148.5943754,-246.4897132,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,13,-146.513236,-261.4518947,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,14,-146.0930565,-276.4498571,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,15,-147.7898663,-291.4160493,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,16,-152.0596947,-306.28292,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
114,17,-155.302,-313.658,Science to Flushed water rotates the otherway in the Southern Hemisphere,Shape, Science, Science, Flushed water rotates the otherway in the Southern Hemisphere, link, 
115,0,-144.412,-98.845,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,1,-147.6627813,-101.1930814,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,2,-153.3838621,-106.0739833,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,3,-158.1148969,-111.1927328,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,4,-161.9166011,-116.5391642,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,5,-164.84969,-122.1031122,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,6,-166.974879,-127.8744114,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,7,-168.7806652,-136.8979064,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,8,-168.9274076,-149.5600843,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,9,-166.9354275,-162.8686883,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,10,-160.9998723,-183.8657473,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,11,-150.1336863,-213.3652957,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,12,-141.8950012,-236.2617678,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,13,-137.2708727,-251.7411295,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,14,-133.9080838,-267.2976512,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,15,-132.2923577,-282.8500091,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,16,-132.9094174,-298.3168794,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,17,-135.1296708,-309.8120096,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,18,-137.5605662,-317.4063588,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
115,19,-139.084,-321.179,Science to MSG causes headaches,Shape, Science, Science, MSG causes headaches, link, 
116,0,-144.412,-98.845,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,1,-147.6537519,-101.1967205,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,2,-153.3040214,-106.106161,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,3,-157.8970704,-111.2805217,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,4,-161.4974096,-116.7081075,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,5,-164.1695497,-122.3772232,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,6,-165.9780013,-128.2761738,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,7,-167.2123796,-137.5299568,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,8,-166.4374066,-150.5636013,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,9,-163.3688705,-164.3060728,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,10,-158.5228565,-178.6638102,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,11,-152.4154494,-193.5432524,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,12,-142.0181626,-216.6359475,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,13,-131.6857193,-240.3761977,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,14,-125.6935895,-256.4068488,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,15,-121.0204915,-272.4913997,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,16,-118.1825102,-288.5362892,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,17,-117.6957305,-304.4479562,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,18,-119.1840792,-316.2379965,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,19,-121.1798565,-324.0076616,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
116,20,-122.503,-327.861,Science to Dropping a penny from a tall building could kill someone,Shape, Science, Science, Dropping a penny from a tall building could kill someone, link, 
117,0,-144.412,-98.845,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,1,-147.6445491,-101.1998941,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,2,-153.222646,-106.1342234,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,3,-157.6750569,-111.3570834,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,4,-161.0701602,-116.8554449,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,5,-163.4763345,-122.616279,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,6,-164.9619584,-128.6265565,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,7,-165.61394,-138.0811783,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,8,-163.8995219,-151.4387885,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,9,-159.7337156,-165.5596495,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,10,-153.6635495,-180.3395292,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,11,-146.2360518,-195.6741949,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,12,-133.7464331,-219.4884092,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,13,-121.2798527,-243.9645848,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,14,-113.8933121,-260.4760709,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,15,-107.8845815,-277.021181,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,16,-103.8006893,-293.4956827,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,17,-102.330017,-305.7425199,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,18,-102.2359914,-313.8307252,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,19,-102.9308789,-321.8426477,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,20,-104.4830579,-329.7652583,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
117,21,-105.602,-333.689,Science to Birth order has an effect on personality,Shape, Science, Science, Birth order has an effect on personality , link, 
118,0,-144.412,-98.845,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,1,-147.6351959,-101.2025929,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,2,-153.1399418,-106.1580872,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,3,-157.4494181,-111.4221901,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,4,-160.6359346,-116.9807386,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,5,-162.771801,-122.8195694,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,6,-163.9293272,-128.9245192,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,7,-164.180823,-135.2814249,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,8,-163.5985983,-141.8761233,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,9,-161.3202128,-152.1830501,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,10,-156.039235,-166.6257036,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,11,-148.7249515,-181.7645899,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,12,-139.9558409,-197.4864035,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,13,-125.3397959,-221.9142563,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,14,-110.7043314,-247.0163511,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,15,-101.9006974,-263.9368171,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,16,-94.53462878,-280.8736819,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,17,-89.18460413,-297.7136401,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,18,-86.84310545,-310.2118532,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,19,-86.21341096,-318.4546985,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,20,-86.41312163,-326.6095828,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,21,-87.51454726,-334.6623427,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
118,22,-88.426,-338.646,Science to Water conducts electricity,Shape, Science, Science, Water conducts electricity, link, 
119,0,-144.412,-98.845,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,1,-147.6257164,-101.204811,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,2,-153.0561207,-106.1777006,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,3,-157.2207321,-111.4757008,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,4,-160.1958451,-117.0837159,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,5,-162.057754,-122.9866504,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,6,-162.8827532,-129.1694087,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,7,-162.7471371,-135.6168952,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,8,-161.7272,-142.3140143,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,9,-158.7060866,-152.7947326,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,10,-152.2948928,-167.5018458,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,11,-143.7197139,-182.935769,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,12,-133.5909049,-198.9757376,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,13,-116.8197864,-223.907853,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,14,-99.98624686,-249.5242695,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,15,-89.74646713,-266.7807733,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,16,-81.00483218,-284.0394992,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,17,-74.37169699,-301.1796827,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,18,-71.14771523,-313.8843793,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,19,-69.97519345,-322.2542343,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,20,-69.67312128,-330.5265235,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,21,-70.3177931,-338.6861514,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
119,22,-71.019,-342.719,Science to Antioxidants are good for us,Shape, Science, Science, Antioxidants are good for us, link, 
120,0,-144.412,-98.845,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,1,-147.6161367,-101.2065427,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,2,-152.9714134,-106.1930126,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,3,-156.9896284,-111.5174755,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,4,-159.7511026,-117.164108,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,5,-161.3361568,-123.1170864,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,6,-161.8251119,-129.3605871,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,7,-161.2982888,-135.8787864,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,8,-159.8360084,-142.6558608,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,9,-156.064307,-153.272249,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,10,-148.5109324,-168.1858089,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,11,-138.6615039,-183.8500441,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,12,-127.1585883,-200.1383658,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,13,-108.2095417,-225.4640972,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,14,-89.1545881,-251.4819606,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,15,-77.46339322,-269.0007393,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,16,-67.33154575,-286.5106601,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,17,-59.40161258,-303.8851341,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,18,-55.28571312,-316.7509515,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,19,-53.56454862,-325.2199043,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,20,-52.75530658,-333.5837892,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,21,-52.93830785,-341.8267825,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
120,22,-53.427,-345.898,Science to Human brains are special because they're huge,Shape, Science, Science, Human brains are special because theyâ€™re huge, link, 
121,0,-144.412,-98.845,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,1,-147.6064815,-101.2077821,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,2,-152.8860384,-106.2039718,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,3,-156.7567029,-111.5473755,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,4,-159.302854,-117.2216488,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,5,-160.6088708,-123.2104473,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,6,-160.7591322,-129.4974266,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,7,-159.8380174,-136.0662424,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,8,-157.9299053,-142.9005503,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,9,-153.4016965,-153.6140567,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,10,-144.6971319,-168.6754069,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,11,-133.5634008,-184.5045272,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,12,-120.6755355,-200.9706625,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,13,-99.53136865,-226.5782427,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,14,-78.23745599,-252.8836107,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,15,-65.08337579,-270.5902578,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,16,-53.55032245,-288.2801456,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,17,-44.31332819,-305.8225192,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,18,-39.29844534,-318.8038361,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,19,-37.02428785,-327.3438476,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,20,-35.70385076,-335.773431,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,21,-35.4215131,-344.0762419,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
121,22,-35.696,-348.175,Science to Scientific Proof,Shape, Science, Science, Scientific Proof, link, 
122,0,-144.412,-98.845,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,1,-147.5967748,-101.2085277,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,2,-152.8002076,-106.2105652,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,3,-156.5225341,-111.5653636,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,4,-158.852213,-117.2562651,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,5,-159.8777035,-123.2666115,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,6,-159.6874645,-129.5797449,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,7,-158.369955,-136.1790073,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,8,-156.0136339,-143.0477405,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,9,-150.7248848,-153.819659,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,10,-140.8629961,-168.9698902,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,11,-128.438123,-184.8981608,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,12,-114.1579375,-201.4712065,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,13,-90.80698047,-227.2482131,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,14,-67.26222461,-253.7263529,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,15,-52.63750781,-271.5458576,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,16,-39.69583789,-289.3438167,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
122,17,-29.14488672,-306.9869659,Science to A gene for...,Shape, Science, Science, A gene for..., link, 
